clade,animal,species,care,breedsystem,coop,WPPind,EPPind,WPP,EPP,EPPN,EPPbrN,WGPind,EGPind,WGP,EGP,EGPN,EGPbrN,perEGPbr,latitude,longitude,MeanP,VarP,Pp,MeanT,VarT,Pt,NPP.mean,NPP.var,NPP.P,MGS_duration,MeanP_MGS,VarP_MGS,InterYearVarP_MGS,MeanT_MGS,VarT_MGS,InterYearVarT_MGS,NPP_MGS.mean,NPP_MGS.var,InterYearVar.NPP_MGS,COOP2,transEGP,sdT,SQPt,SQMeanP,sdP,code,ZperEGPbr,Zlatitude,Zlongitude,ZMeanT,ZVarT,ZPt,ZMeanP,ZVarP,ZPp,ZtransEGP,ZsdT,ZSQPt,ZSQMeanP,ZsdP,EGPclass,PC1,PC2,PC3,ZPC1,ZPC2,ZPC3,PC1class,PC2class,PC3class,PC1EGP,TMPavg,TMPsd,TMPmed,TMPcv,TMPprd_Ent,TMPprd_Fix,TMPprd_Dym,PREavg,PREsd,PREmed,PREcv,PREprd_Ent,PREprd_Fix,PREprd_Dym,DTRavg,DTRsd,DTRmed,DTRcv,DTRprd_Ent,DTRprd_Dym,NPPavg,NPPsd,NPPmed,NPPcv,NPPprd_Ent,NPPprd_Dym
NON-PASSERIFORMES,Tyto_alba,Tyto_alba,Male_Female,Pair,Noncooperative,659,7,146,3,666,149,659,7,146,3,666,149,2.01342281879195,46.82,6.93,99.89357798,2742.999716,0.556340987,8.033486239,44.34511954,0.523672655,2.176673239,3.702449522,0.672291794,12,111.2356488,2742.319637,396.4474967,12.67903014,15.56434688,0.791271991,2.176673239,3.702449522,0.047313443,0,0.142375655717505,6.65921313219512,0.723652302559731,9.99467748254039,52.3736547894072,animal.Tyto_alba,-0.884038186230509,0.610781580122243,0.268836907090511,-0.358387312403406,-0.183053974895028,-0.633478576410894,0.376962130072366,-0.229997147946239,-0.374771460184357,-0.85539409723171,0.065011402456921,-0.630085392024473,0.563115666683619,-0.00870066950249782,0,-6.1859493299209,-0.722593162884227,-1.49250145359953,-0.161838516622656,-0.597390699197168,-0.161441157019211,0,0,0,-0.693555580609054,7.916,6.645,8.2,0.839,0.851,0.606,0.452,82.985,42.768,77.35,0.515,0.107,0.429,0.269,8.573,2.072,8.9,0.242,0.713,0.315,1.3e-08,8.18e-09,1.29e-08,0.628,0.799,0.581
NON-PASSERIFORMES,Upupa_epops,Upupa_epops,Male_Female,Pair,Noncooperative,352,28,65,12,380,77,352,28,65,12,380,77,15.5844155844156,46.2,7.4,156.153211,5473.054216,0.579351862,1.400840979,36.12867181,0.544638305,1.964869771,3.683101015,0.728471411,12,178.2667431,5690.555222,1410.76544,8.103440367,3.310359327,0.928003101,1.964869771,3.683101015,0.020946699,0,0.405818612499127,6.01071308664787,0.73799614158883,12.4961278402552,73.9800933765293,animal.Upupa_epops,-0.279823756904917,0.592872101830975,0.274317205302498,-1.14699039124951,-0.344754019017098,-0.371388665197926,1.37141339631325,0.147828190194507,-0.17924380353874,-0.0283442538729552,-0.119674172544695,-0.35163489521414,1.4475752073367,0.526423199683361,1,-5.34588507501257,-2.71147669730794,2.16264292885416,-0.0407742160769047,-1.22903165736614,0.810764820289238,0,0,1,0.0124299622039495,3.729,6.242,3.5,1.674,0.846,0.608,0.454,106.263,47.477,101.95,0.447,0.117,0.471,0.267,7.017,1.41,7,0.201,0.557,0.253,2.98e-08,2.2e-08,2.96e-08,0.738,0.737,0.446
NON-PASSERIFORMES,Uria_aalge,Uria_aalge,Male_Female,Pair,Noncooperative,71,6,71,6,77,77,71,6,71,6,77,77,7.79220779220779,51.7,-5.17,126.5471713,5367.283199,0.543222175,10.10978593,16.15703503,0.59942506,,,,,122.2307339,5154.936886,292.5231439,11.02724771,13.72260245,0.195784947,,,,0,0.2829038737493,4.01958144960393,0.774225458119274,11.2493187038149,73.2617444441504,animal.Uria_aalge,-0.626752273165084,0.751746506027709,0.127748378654232,-0.111521052450615,-0.737796688384382,0.313496170406823,0.848093884833739,0.133190031775503,-0.486244429740464,-0.414221396581286,-0.686726239566604,0.351668534679039,1.00673006615811,0.508631944610474,1,-2.06037576410284,-0.0990950797487886,-0.799443867276506,0.43271085882995,-0.399376627567629,0.0229003237925257,1,0,1,-0.846932255411236,10.346,3.746,10.05,0.362,0.811,0.689,0.446,78.664,41.452,73.05,0.527,0.186,0.451,0.311,5.301,1.071,5.2,0.202,0.478,0.284,,,,,,
NON-PASSERIFORMES,Vanellus_chilensis,Vanellus_chilensis,Male_Female,Pair,Noncooperative,150,16,70,16,166,86,150,16,70,16,166,86,18.6046511627907,-15.56,-46.56,117.3256881,14294.76511,0.630388511,23.01238532,1.898722547,0.669546465,1.127119927,0.500618821,0.634087501,12,191.0528178,10341.95789,1084.735746,23.7508519,0.350782001,0.251687193,1.127119927,0.500618821,0.078827763,0,0.44596765328935,1.37794141638896,0.818258189693204,10.8316983017438,119.560717252783,animal.Vanellus_chilensis,-0.145355339749814,-1.1911430260218,-0.354867670269536,1.42256213837449,-1.01840089026949,1.1900782372914,0.685093965484833,1.3687070779623,0.254424033169549,0.0976991913654883,-1.43903583743239,1.20645615170426,0.859068391464474,1.65531261429999,1,4.83671974419483,1.74706072581278,0.143149060420547,1.42667297378795,0.186936045734285,0.273613943444555,1,1,1,-1.32897378242246,22.885,1.49,23.2,0.065,0.651,0.771,0.384,119.243,125.1,81.5,1.049,0.554,0.397,0.607,11.612,1.869,11.4,0.161,0.735,0.539,3.89e-08,2.62e-08,5.03e-08,0.674,0.697,0.536
PASSERIFORMES,Acanthiza_pusilla,Acanthiza_pusilla,Male_Female,Pair,Noncooperative,167,11,59,8,178,67,167,11,59,8,178,67,11.9402985074627,-35.3,149.1,63.65489297,1703.363957,0.429200636,12.49342508,29.71038504,0.605374377,1.87874773,0.375591392,0.700116957,12,62.80817348,1697.719476,245.1410192,13.16889074,26.59386656,0.244608653,1.87874773,0.375591392,0.040922164,0,0.352822023299118,5.45072335016188,0.778058080736907,7.97840165509358,41.271830066039,animal.Acanthiza_pusilla,-0.442068933663403,-1.76135770581153,1.92656881517198,0.171887014596846,-0.471066178237406,0.387868105658428,-0.263596726440043,-0.373877327696272,-1.45510651463714,-0.194721147496834,-0.279152999397581,0.426069514068274,-0.14979649912194,-0.283658126143821,1,-3.84955850747438,1.37581142387489,-5.32293510635723,0.174866109325114,0.0690325784186071,-1.18027108635694,0,1,0,-0.369587256821948,12.559,5.281,12.5,0.42,0.88,0.706,0.501,57.3,35.694,50.7,0.623,0.073,0.352,0.238,13.147,1.832,13.2,0.139,0.456,0.215,1.18e-08,6.22e-09,1.17e-08,0.529,0.737,0.409
PASSERIFORMES,Acrocephalus_arundinaceus,Acrocephalus_arundinaceus,Male_Female,Polygynous,Noncooperative,1356,59,319,23,1415,342,1356,59,319,23,1415,342,6.72514619883041,59.19,15.39,52.84434251,905.6156478,0.567179942,5.284862385,59.85792466,0.505797411,1.719753176,3.603135789,0.720283935,9,59.16823394,1032.343154,109.128523,9.382454128,31.49754096,0.567150229,2.304562886,3.397090715,0.067378774,0,0.262327233073194,7.73679033320666,0.71119435529256,7.26941142803185,30.0934485860295,animal.Acrocephalus_arundinaceus,-0.67426051540149,0.968104558288351,0.367482274906289,-0.685191045889107,0.122238695951315,-0.856935569772425,-0.454685167949894,-0.484281542950839,-0.282670856811504,-0.478819469940028,0.371893362364119,-0.871925920124606,-0.400480334849713,-0.56051165407246,1,-9.25097063708129,0.486781577463726,-2.12889817682727,-0.60354837219756,-0.213310582610514,-0.330711815992792,0,0,0,0.124728902257532,5.58,7.467,5.2,1.338,0.837,0.592,0.478,53.896,29.314,49.25,0.544,0.192,0.444,0.309,8.985,2.671,9.1,0.297,0.733,0.361,3.57e-08,3.51e-08,2.21e-08,0.985,0.791,0.677
PASSERIFORMES,Acrocephalus_bistrigiceps,Acrocephalus_bistrigiceps,Male_Female,Polygynous,Noncooperative,132,9,32,5,141,37,132,9,32,5,141,37,13.5135135135135,36.52,139.35,161.1515291,16769.35892,0.626700967,6.720107034,76.31954059,0.58418597,2.45699575,2.315384518,0.706146495,12,168.7975917,9466.059153,674.4969343,15.35332569,35.22716088,0.470007645,2.45699575,2.315384518,0.02014748,0,0.376434872148362,8.73610557342344,0.764320593730144,12.6945472191804,129.496559490976,animal.Acrocephalus_bistrigiceps,-0.372025479694781,0.313253150444724,1.81288177779564,-0.514544447928463,0.446204004278247,0.122993527032235,1.45976419948775,1.71117798578639,0.223090290445832,-0.120591236488396,0.656487189326103,0.159389856397926,1.51773207141342,1.90139233357826,1,-1.83627636978139,-4.55342201000691,5.24997100897623,0.465006527009776,-1.81400713836893,1.63194135925594,1,0,1,-0.585597763498172,7.19,8.516,7.6,1.184,0.904,0.672,0.575,148.953,103.32,120.9,0.694,0.51,0.547,0.319,9.37,1.379,9.3,0.147,0.413,0.293,3.47e-08,2.35e-08,4.02e-08,0.678,0.806,0.647
PASSERIFORMES,Acrocephalus_melanopogon,Acrocephalus_melanopogon,Multi-male_female,Polyandry,Noncooperative,26,27,9,16,53,25,33,20,11,14,53,25,56,47.56,16.45,64.87454128,1383.720868,0.5789858,8.409785933,60.10869197,0.513819693,1.006170505,0.829443885,0.789101465,11,77.08453473,1678.324718,168.5295923,13.89501966,17.44463084,0.71644511,1.0979021,0.799893868,0.015017194,0,0.845543104594842,7.75297955433909,0.716812174143269,8.0544733707425,37.1983987289776,animal.Acrocephalus_melanopogon,1.51957881409781,0.632157409050531,0.379842096405665,-0.313646325116345,0.127173807379496,-0.756649665109064,-0.242038092991139,-0.418114268089139,-0.182354299990831,1.35212185063647,0.37650387185321,-0.762869729045153,-0.122899161554546,-0.384544273074599,1,-8.0039804408216,0.497326201053176,-2.08222088716655,-0.423840695057956,-0.209961761006688,-0.318296454172734,0,0,0,1.77596254569442,8.931,7.513,9.1,0.841,0.854,0.588,0.471,63.671,36.954,56.4,0.58,0.249,0.44,0.325,8.467,2.2,9,0.26,0.714,0.329,1.14e-08,7.51e-09,1.09e-08,0.661,0.766,0.456
PASSERIFORMES,Acrocephalus_paludicola,Acrocephalus_paludicola,Female_only,Polygynandrous,Noncooperative,252,158,27,66,410,93,252,158,27,66,410,93,70.9677419354839,53.2,22.4,47.17966361,775.2656033,0.620391636,7.111544343,69.94775716,0.500699644,1.053490313,1.303972467,0.778160359,10,57.66408912,897.062062,100.3588723,12.97758847,21.32179991,0.502975688,1.268852216,1.282977072,0.009348755,0,1.00176543053093,8.36347757574563,0.707601331259347,6.8687454174689,27.8435917815931,animal.Acrocephalus_paludicola,2.1859799984496,0.795075888990455,0.449220339727637,-0.468003640309176,0.320807032785887,-0.920662346686778,-0.554814635608355,-0.502321310889492,0.169478739149693,1.84256445640211,0.550366894523731,-0.941675679939254,-0.54214729800366,-0.616233566476002,1,-9.56190135458798,1.1607490704074,-1.55527314695167,-0.648357575318867,0.000731851574066515,-0.178137355335117,0,1,0,2.49092203172097,7.206,8.787,8.15,1.219,0.843,0.573,0.489,48.977,26.798,43.7,0.547,0.287,0.487,0.341,7.978,2.677,8.4,0.336,0.723,0.35,1.21e-08,8.83e-09,1.16e-08,0.728,0.8,0.556
PASSERIFORMES,Acrocephalus_palustris,Acrocephalus_palustris,Male_Female,Pair,Noncooperative,127,4,30,3,131,33,127,4,30,3,131,33,9.09090909090909,50.22,10.45,50.62308869,571.7671282,0.614001565,8.254051988,50.39191201,0.50916631,1.65331617,2.055870128,0.685334906,11,57.46448231,641.3788991,88.29797284,13.19501966,16.5466623,0.607994619,1.804705135,1.956048779,0.031942208,0,0.306277369169669,7.0987260836012,0.713558904365996,7.11499042093522,23.9116525610423,animal.Acrocephalus_palustris,-0.568930853788389,0.708994848171133,0.30988084263561,-0.332162658146924,-0.0640528394498449,-0.81482123323645,-0.493948287088195,-0.530484441026924,0.115181125155045,-0.340842909024349,0.19017978557182,-0.826023992272874,-0.455080312251878,-0.713615396462498,1,-8.369393319055,1.65588392604277,-2.08720669446111,-0.476501493628136,0.157979598474946,-0.319622593757467,0,1,0,0.135658584603787,8.32,6.824,8.4,0.82,0.832,0.587,0.449,57.116,26.574,53.3,0.465,0.165,0.49,0.321,8.475,2.525,8.9,0.298,0.661,0.294,1.29e-08,8.51e-09,1.28e-08,0.657,0.797,0.565
PASSERIFORMES,Acrocephalus_schoenobaenus,Acrocephalus_schoenobaenus,Male_Female,Polygynous,Noncooperative,555,49,103,26,604,129,555,49,103,26,604,129,20.1550387596899,59.1,15.25,52.84434251,905.6156478,0.567179942,5.284862385,59.85792466,0.505797411,1.719753176,3.603135789,0.720283935,9,59.16823394,1032.343154,109.128523,9.382454128,31.49754096,0.567150229,2.304562886,3.397090715,0.067378774,0,0.46558278963876,7.73679033320666,0.71119435529256,7.26941142803185,30.0934485860295,animal.Acrocephalus_schoenobaenus,-0.0763282189435279,0.965504795310587,0.365849845651654,-0.685191045889107,0.122238695951315,-0.856935569772425,-0.454685167949894,-0.484281542950839,-0.282670856811504,0.159278728899633,0.371893362364119,-0.871925920124606,-0.400480334849713,-0.56051165407246,1,-9.25097063708129,0.486781577463726,-2.12889817682727,-0.60354837219756,-0.213310582610514,-0.330711815992792,0,0,0,0.762827101097193,5.58,7.467,5.2,1.338,0.837,0.592,0.478,53.896,29.314,49.25,0.544,0.192,0.444,0.309,8.985,2.671,9.1,0.297,0.733,0.361,3.57e-08,3.51e-08,2.21e-08,0.985,0.791,0.677
PASSERIFORMES,Acrocephalus_scirpaceus,Acrocephalus_scirpaceus,Male_Female,Pair,Noncooperative,174,12,44,8,186,52,174,12,44,8,186,52,15.3846153846154,52.31,0.29,48.86444954,606.8632993,0.553383403,9.467125382,26.24295107,0.562087531,1.276271959,1.536875841,0.750431302,11,50.78795872,625.2174623,96.38277757,12.10940367,15.31514744,0.447992349,1.394623096,1.503650833,0.0262145,0,0.403057074466113,5.12278743166257,0.749724970239087,6.99031111897031,24.6345955781701,animal.Acrocephalus_scirpaceus,-0.288719359885947,0.769367121765892,0.191413119584982,-0.187931604641932,-0.539305427650773,-0.153257288728556,-0.525034180040191,-0.52562731355445,-0.399902597911739,-0.0370137951866997,-0.372545488862434,-0.123948418947784,-0.499164256514347,-0.695710360286988,1,-6.14329245561176,2.60486315024399,-3.40749251135672,-0.155691100372613,0.45936182427259,-0.670796071090749,0,1,0,0.118677305185913,9.762,4.9,9.5,0.502,0.821,0.648,0.45,48.005,23.891,45.9,0.498,0.078,0.426,0.211,8.237,2.027,8.5,0.246,0.696,0.342,1.36e-08,7.77e-09,1.38e-08,0.572,0.804,0.599
PASSERIFORMES,Acrocephalus_sechellensis,Acrocephalus_sechellensis,Multi-male_Multi-female,Polygynandrous,Cooperative,33,22,26,19,55,45,34,21,27,18,55,45,40,-4.83,55.66,162.8654434,5876.493039,0.954950829,27.16941896,0.48558243,0.894286614,,,,,162.8654434,5876.493039,56.96651598,27.16941896,0.48558243,0.011869927,,,,1,0.684719203002283,0.696837448764057,0.945667285042683,12.7618746036779,76.6582874776107,animal.Acrocephalus_sechellensis,0.807218927376937,-0.881193506561627,0.837038889792979,1.91682187922649,-1.04621154844909,3.99953683730617,1.49005953122689,0.20366202417807,3.01229001931781,0.847233110222249,-1.63300664554627,3.67979162529997,1.54153759982715,0.592753686497397,1,7.35870730805932,11.0850232766086,6.63213447716533,1.79012452957121,3.15253936580989,1.99957323498742,1,1,1,-0.942891419348966,27.096,0.827,27.1,0.031,0.56,0.813,0.258,162.24,116.456,141.25,0.718,0.261,0.367,0.316,5.271,0.665,5.35,0.126,0.803,0.739,,,,,,
PASSERIFORMES,Aegithalos_caudatus,Aegithalos_caudatus,Multi-male_Multi-female,Cooperative,Cooperative,749,35,84,27,784,111,753,31,88,23,784,111,20.7207207207207,42.665,56.335,90.2787844,4074.8132195,0.549031779,11.973050461,52.96307096,0.5762106965,0.874905362,0.5863043415,0.819826187,11,87.12790884,3902.499641,386.4044331,15.69483763,28.5102242605,0.3816798685,0.97113492,0.561533354,0.013507018,1,0.472597028377351,7.27757315043964,0.75908543425625,9.50151484764403,63.8342636794692,animal.Aegithalos_caudatus,-0.0511426478385316,0.490759189315438,0.84490953084211,0.110015919338426,-0.0134523209140986,0.0232952718617943,0.207010014549738,-0.0456810885780842,-0.436879151098996,0.181299150781102,0.24111343407841,0.0577620597230037,0.388743868265768,0.275142748178152,1,-4.47767071951393,0.345187733060951,-1.80219440549747,0.0843468839557269,-0.258278761994287,-0.243814192790606,0,0,0,0.0969522668253751,12.027,6.674,12.2,0.5545,0.8665,0.675,0.5255,94.742,62.391,81.65,0.658,0.253,0.4205,0.422,7.8435,1.5375,7.85,0.2045,0.422,0.274,1.33e-08,7.38e-09,1.37e-08,0.5565,0.792,0.5655
PASSERIFORMES,Aegithalos_concinnus,Aegithalos_concinnus,Multi-male_Multi-female,Cooperative,Cooperative,361,22,53,11,383,64,362,21,54,10,383,64,15.625,31.95,114.25,87.91391437,5892.582577,0.526441846,15.70015291,83.25497359,0.585078485,0.81878407,0.273491373,0.84209605,12,99.409684,6212.411427,542.0068041,19.81090724,47.3380632,0.333788253,0.81878407,0.273491373,0.012709668,1,0.40637778068433,9.1244163424298,0.764904232567712,9.37624201746094,76.7631589826787,animal.Aegithalos_concinnus,-0.278016837549396,0.181242963684893,1.52021053285757,0.553158037036462,0.582693623510043,0.134150785553018,0.165208319984958,0.205888732522309,-0.628829985792222,-0.0265888075872269,0.767073762365958,0.170719774695867,0.344450065073419,0.595351025495818,1,-4.03007789754248,-0.454453902607749,-2.12236099745962,0.148850892553481,-0.512233506052206,-0.32897303793344,0,0,0,-0.175439700140708,15.777,8.767,16.55,0.556,0.903,0.683,0.6,95.122,77.908,75.3,0.819,0.393,0.398,0.595,9.07,1.376,9,0.152,0.168,0.206,1.37e-08,7.2e-09,1.45e-08,0.527,0.778,0.516
PASSERIFORMES,Agelaius_phoeniceus,Agelaius_phoeniceus,Male_Female,Polygynous,Noncooperative,2024,824,361,342,2848,703,2024,824,361,342,2848,703,48.6486486486487,46.85,-119.52,9.777217125,35.34119266,0.611916567,10.66299694,71.17318043,0.525294494,0.622312236,0.328517165,0.87555451,11,,,,,,,0.679560599,0.31762775,0.005849001,0,0.771883004162309,8.43641988227234,0.724772028985667,3.12685418991676,5.94484589034905,animal.Agelaius_phoeniceus,1.19227832560444,0.611648167781498,-1.20559651611341,-0.0457458016063446,0.344923415356389,-0.613204096988043,-1.21594426392094,-0.604722999445031,0.0974645118993207,1.12087416321009,0.571140049306566,-0.60834864644604,-1.86520029647214,-1.15859697284622,1,-9.267528657464,3.13309726464938,-3.21904083730181,-0.60593460056562,0.62712142225088,-0.6206711444724,0,1,0,1.72680876377571,10.758,8.47,10.8,0.787,0.858,0.609,0.538,12.415,9.289,10.6,0.748,0.187,0.344,0.57,13.296,3.674,14.1,0.276,0.723,0.366,3.91e-09,3.18e-09,3.09e-09,0.814,0.653,0.433
PASSERIFORMES,Alauda_arvensis,Alauda_arvensis,Male_Female,Pair,Noncooperative,281,150,69,74,431,143,281,150,69,74,431,143,51.7482517482517,50.93,-4.17,108.160474,3745.31548,0.552906553,9.918119266,17.086299,0.59093181,1.745684439,2.501565811,0.719799048,12,125.7916514,5260.194244,329.668038,11.0940367,14.44772987,0.217063184,1.745684439,2.501565811,0.041850937,0,0.802884245060464,4.13355766864332,0.768720892131858,10.4000227884366,61.198982671283,animal.Alauda_arvensis,1.33028038266149,0.729504089440166,0.139408587615908,-0.134309685856672,-0.71950873355429,0.207322732501986,0.523088664741516,-0.091281861325734,-0.403954480470375,1.21819910877696,-0.654267084483527,0.244810870506166,0.706437128951748,0.209875084384031,1,-3.13155288061312,0.777696996869093,-1.39017929510073,0.278340157287502,-0.120920007155034,-0.134225210480634,1,0,1,0.939858951489453,10.008,3.957,9.6,0.395,0.813,0.679,0.443,109.63,60.135,99.1,0.549,0.18,0.428,0.382,6.165,1.14,6.1,0.185,0.472,0.29,1.34e-08,6.99e-09,1.38e-08,0.521,0.798,0.635
PASSERIFORMES,Ammodramus_caudacutus,Ammodramus_caudacutus,Female_only,Polygynandrous,Noncooperative,0,0,3,48,206,50,0,0,3,48,206,50,96,41.25,-72.54,95.24885321,2109.929036,0.575547841,10.34686544,81.31208299,0.538117719,1.971873108,2.817639904,0.735724312,12,94.14495413,2246.264581,268.5252347,15.40263761,36.18471003,0.679687712,1.971873108,2.817639904,0.028645946,0,1.36943840600457,9.01732127574481,0.73356507482295,9.75955189596326,45.9339638611779,animal.Ammodramus_caudacutus,3.3004785309,0.449885138053915,-0.657799899093877,-0.0833329579289843,0.544457453078718,-0.452901988457472,0.294861480264983,-0.317610836148432,-0.211567272853172,2.99683284333333,0.736574282672224,-0.437653201739748,0.4799802697894,-0.168191661596357,1,-7.08184576384074,-0.483308042549411,-1.14058292481176,-0.290948967996133,-0.521397168119112,-0.0678368389913152,0,0,1,3.28778181132947,9.95,8.804,10.1,0.885,0.886,0.614,0.518,93.819,43.33,85.75,0.462,0.069,0.461,0.24,10.032,1.205,10.1,0.12,0.357,0.257,3.51e-08,3.66e-08,3.03e-08,1.045,0.761,0.759
PASSERIFORMES,Ammodramus_maritimus,Ammodramus_maritimus,Male_Female,Pair,Noncooperative,42,5,15,3,47,18,42,5,15,3,47,18,16.6666666666667,32.77,-79.98,102.3242355,4336.539206,0.530367021,18.67018349,47.09670142,0.567934243,2.986409751,1.737554317,0.507960818,12,103.1247706,4818.608579,252.1117984,18.57515291,47.17365791,0.334279812,2.986409751,1.737554317,0.052105189,0,0.420534335283965,6.8627036523516,0.753614120754116,10.1155442512996,65.8524047093195,animal.Ammodramus_maritimus,-0.231639240757672,0.204929693037861,-0.744551853768746,0.906286414605546,-0.12890272534993,-0.0801680103628582,0.419926691318306,-0.00945957382459368,-0.595477048553896,0.0178541200475131,0.122963231420576,-0.0484500889063531,0.605851580449516,0.325125785970409,1,-2.35089026712942,0.0544894424150756,-3.30169711671583,0.390843900556445,-0.35060038046193,-0.642656303059882,1,0,0,-0.372989780508932,18.957,6.6,19.1,0.348,0.847,0.634,0.473,103.125,62.888,92.9,0.61,0.226,0.426,0.399,9.406,1.286,9.4,0.137,0.261,0.23,,,,,,
PASSERIFORMES,Anthus_spinoletta,Anthus_spinoletta,Male_Female,Pair,Noncooperative,997,55,226,32,1052,258,997,55,226,32,1052,258,12.4031007751938,46.79,9.86,187.0860856,6729.961654,0.615220764,1.702599388,35.31077982,0.524733634,1.012038159,1.542751347,0.789725527,10,219.9970183,6364.757225,1686.650217,8.208486239,3.500114679,0.839308104,1.215702605,1.606385206,0.015902359,0,0.359899701579572,5.94228742320666,0.72438500398614,13.6779415702802,82.0363434948194,animal.Anthus_spinoletta,-0.421463822974959,0.609914992462989,0.303001319348221,-1.11111215548131,-0.360850168498729,-0.62021536292079,1.9181861828244,0.321777639838816,0.125540884332159,-0.172501564234087,-0.139161037787463,-0.615861788721104,1.86543935785712,0.725951304097474,1,-4.68848795454619,-3.92459901303554,3.56121874582017,0.0539653495039907,-1.6143019502817,1.18276210047893,0,0,1,-0.226466913738078,2.441,5.857,2.3,2.399,0.832,0.603,0.445,102.854,48.703,98.2,0.474,0.215,0.479,0.31,6.465,1.018,6.4,0.157,0.383,0.221,3.14e-08,2.38e-08,3.23e-08,0.758,0.776,0.52
PASSERIFORMES,Aphelocoma_coerulescens,Aphelocoma_coerulescens,Multi-male_Multi-female,Cooperative,Cooperative,139,0,60,0,139,60,139,0,60,0,139,60,0,27.17,-81.35,109.1756116,7650.76038,0.539521096,23.08088685,17.6899444,0.612732431,1.489211087,0.239461758,0.710256676,12,109.1756116,7650.76038,310.0021267,23.08088685,17.6899444,0.249474412,1.489211087,0.239461758,0.04040759,1,0,4.20594155927065,0.782772272758815,10.4487133944807,87.4686251178101,animal.Aphelocoma_coerulescens,-0.97368078942525,0.0431666633102773,-0.760526340046242,1.43070677981785,-0.707628966163122,0.479850549301255,0.54103234509524,0.449211392538814,-0.517693181860073,-1.30236662288884,-0.633652960316302,0.517584003870925,0.723653089653537,0.860491920260593,0,1.60771667733261,0.966648048343285,-3.27426641622863,0.96133119134011,-0.0609118562832055,-0.635360205235829,1,0,0,-2.26369781422895,22.697,4.06,23.1,0.179,0.792,0.685,0.429,114.129,81.011,95.65,0.71,0.453,0.429,0.359,12.113,1.386,12,0.114,0.533,0.301,1.52e-08,4.94e-09,1.71e-08,0.326,0.759,0.671
